post_id,brand,user_type,post_text,likes,comments,shares
1073,Adidas,athlete,"Adidas Absolutely love this brand, amazing quality and performance",614,274,150
1074,Nike,traveler,"Nike It's okay, average product nothing special",769,299,42
1075,Puma,athlete,"Puma Absolutely love this brand, amazing quality and performance",956,287,25
1076,Apple,athlete,"Apple Absolutely love this brand, amazing quality and performance",61,25,25
1077,Apple,traveler,"Apple Absolutely love this brand, amazing quality and performance",687,158,83
1078,Nike,influencer,"Nike Not bad, not great just fine",473,139,148
1079,Puma,traveler,"Puma Absolutely love this brand, amazing quality and performance",182,51,151
1080,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",428,218,21
1081,Samsung,developer,"Samsung Absolutely love this brand, amazing quality and performance",320,186,61
1082,Samsung,athlete,"Samsung Worst purchase ever, would not recommend",87,67,147
1083,Samsung,student,"Samsung Decent experience, could be better",695,243,83
1084,Puma,student,"Puma Super comfortable and stylish, worth every penny",794,204,16
1085,Samsung,athlete,"Samsung Absolutely love this brand, amazing quality and performance",553,199,118
1086,Puma,developer,"Puma Super comfortable and stylish, worth every penny",592,172,119
1087,Adidas,traveler,"Adidas Decent experience, could be better",255,13,19
1088,Nike,traveler,"Nike Worst purchase ever, would not recommend",143,34,80
1089,Puma,student,"Puma Very disappointed, poor quality and bad experience",114,264,7
1090,Adidas,student,"Adidas Great experience, highly recommend this product",392,173,197
1091,Adidas,student,"Adidas Worst purchase ever, would not recommend",810,221,107
1092,Adidas,student,"Adidas Absolutely love this brand, amazing quality and performance",810,78,175
1093,Adidas,developer,"Adidas Not bad, not great just fine",857,38,155
1094,Puma,developer,"Puma Decent experience, could be better",586,17,125
1095,Adidas,traveler,"Adidas Great experience, highly recommend this product",936,84,85
1096,Puma,athlete,"Puma Worst purchase ever, would not recommend",687,214,82
1097,Puma,athlete,"Puma It's okay, average product nothing special",647,263,93
1098,Puma,traveler,"Puma Very disappointed, poor quality and bad experience",264,106,152
1099,Samsung,athlete,"Samsung It's okay, average product nothing special",462,56,164
1100,Nike,traveler,"Nike Worst purchase ever, would not recommend",392,183,96
1101,Samsung,influencer,"Samsung It's okay, average product nothing special",899,190,124
1102,Apple,developer,"Apple Not bad, not great just fine",248,221,75
1103,Samsung,developer,"Samsung Not worth the money, totally dissatisfied",476,246,121
1104,Apple,influencer,"Apple Decent experience, could be better",73,18,196
1105,Puma,traveler,"Puma Not bad, not great just fine",973,246,198
1106,Nike,athlete,"Nike Absolutely love this brand, amazing quality and performance",302,192,193
1107,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",923,183,10
1108,Adidas,developer,"Adidas It's okay, average product nothing special",846,135,131
1109,Puma,developer,"Puma Not bad, not great just fine",265,231,23
1110,Nike,influencer,"Nike It's okay, average product nothing special",67,257,181
1111,Nike,athlete,"Nike Great experience, highly recommend this product",920,143,24
1112,Apple,traveler,"Apple It's okay, average product nothing special",859,136,147
1113,Apple,developer,"Apple Very disappointed, poor quality and bad experience",767,120,163
1114,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",91,285,45
1115,Apple,influencer,"Apple Not bad, not great just fine",261,225,121
1116,Nike,influencer,"Nike Worst purchase ever, would not recommend",366,161,127
1117,Samsung,student,"Samsung Super comfortable and stylish, worth every penny",719,31,162
1118,Nike,influencer,"Nike Not bad, not great just fine",192,189,71
1119,Apple,athlete,"Apple Absolutely love this brand, amazing quality and performance",104,142,112
1120,Samsung,traveler,"Samsung Very disappointed, poor quality and bad experience",157,247,112
1121,Nike,traveler,"Nike Not bad, not great just fine",782,287,9
1122,Nike,traveler,"Nike Worst purchase ever, would not recommend",535,48,189
1123,Puma,influencer,"Puma Decent experience, could be better",930,185,27
1124,Apple,developer,"Apple Decent experience, could be better",930,296,99
1125,Samsung,developer,"Samsung It's okay, average product nothing special",148,231,112
1126,Adidas,influencer,"Adidas It's okay, average product nothing special",752,30,157
1127,Nike,student,"Nike It's okay, average product nothing special",852,239,49
1128,Samsung,athlete,"Samsung Worst purchase ever, would not recommend",998,189,133
1129,Nike,developer,"Nike Absolutely love this brand, amazing quality and performance",531,279,117
1130,Nike,influencer,"Nike Absolutely love this brand, amazing quality and performance",868,282,164
1131,Samsung,developer,"Samsung Not bad, not great just fine",402,218,172
1132,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",286,61,141
1133,Apple,student,"Apple Worst purchase ever, would not recommend",564,79,130
1134,Samsung,student,"Samsung Very disappointed, poor quality and bad experience",489,150,196
1135,Nike,athlete,"Nike Not bad, not great just fine",726,182,55
1136,Apple,student,"Apple Worst purchase ever, would not recommend",395,250,152
1137,Puma,student,"Puma Absolutely love this brand, amazing quality and performance",878,249,110
1138,Puma,developer,"Puma Decent experience, could be better",953,69,129
1139,Adidas,student,"Adidas Very disappointed, poor quality and bad experience",414,55,45
1140,Samsung,traveler,"Samsung Great experience, highly recommend this product",64,162,126
1141,Nike,student,"Nike It's okay, average product nothing special",382,155,190
1142,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",81,26,156
1143,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",921,184,61
1144,Adidas,influencer,"Adidas Great experience, highly recommend this product",264,67,131
1145,Adidas,athlete,"Adidas Very disappointed, poor quality and bad experience",376,234,31
1146,Samsung,developer,"Samsung Decent experience, could be better",839,217,124
1147,Nike,developer,"Nike Not worth the money, totally dissatisfied",394,227,52
1148,Apple,developer,"Apple It's okay, average product nothing special",168,229,75
1149,Nike,traveler,"Nike Great experience, highly recommend this product",172,217,188
1150,Adidas,developer,"Adidas Absolutely love this brand, amazing quality and performance",818,155,114
1151,Nike,developer,"Nike Decent experience, could be better",307,272,110
1152,Nike,athlete,"Nike Not worth the money, totally dissatisfied",849,143,122
1153,Nike,traveler,"Nike Not worth the money, totally dissatisfied",957,96,47
1154,Puma,developer,"Puma Absolutely love this brand, amazing quality and performance",309,128,196
1155,Samsung,student,"Samsung Not bad, not great just fine",550,258,35
1156,Nike,student,"Nike Not bad, not great just fine",403,224,60
1157,Samsung,traveler,"Samsung Super comfortable and stylish, worth every penny",933,96,129
1158,Puma,influencer,"Puma Worst purchase ever, would not recommend",376,87,91
1159,Puma,developer,"Puma Absolutely love this brand, amazing quality and performance",955,127,146
1160,Nike,traveler,"Nike Great experience, highly recommend this product",375,138,22
1161,Adidas,developer,"Adidas Super comfortable and stylish, worth every penny",72,175,162
1162,Puma,athlete,"Puma Absolutely love this brand, amazing quality and performance",445,268,64
1163,Samsung,developer,"Samsung Very disappointed, poor quality and bad experience",66,249,164
1164,Puma,developer,"Puma Decent experience, could be better",862,230,177
1165,Puma,influencer,"Puma It's okay, average product nothing special",727,155,158
1166,Puma,influencer,"Puma Decent experience, could be better",544,177,80
1167,Apple,developer,"Apple Decent experience, could be better",77,182,131
1168,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",147,253,169
1169,Apple,traveler,"Apple Not worth the money, totally dissatisfied",115,296,90
1170,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",362,119,110
1171,Puma,influencer,"Puma Very disappointed, poor quality and bad experience",469,260,184
1172,Nike,student,"Nike It's okay, average product nothing special",482,269,178
1173,Puma,athlete,"Puma It's okay, average product nothing special",684,166,166
1174,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",846,174,25
1175,Nike,student,"Nike Not bad, not great just fine",869,269,40
1176,Adidas,traveler,"Adidas Not bad, not great just fine",575,41,119
1177,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",124,91,105
1178,Samsung,student,"Samsung Decent experience, could be better",244,70,160
1179,Nike,influencer,"Nike It's okay, average product nothing special",782,220,23
1180,Samsung,developer,"Samsung Great experience, highly recommend this product",391,163,16
1181,Puma,influencer,"Puma Very disappointed, poor quality and bad experience",763,75,185
1182,Puma,developer,"Puma Great experience, highly recommend this product",525,201,47
1183,Adidas,influencer,"Adidas Very disappointed, poor quality and bad experience",461,109,152
1184,Adidas,athlete,"Adidas It's okay, average product nothing special",333,13,147
1185,Nike,athlete,"Nike It's okay, average product nothing special",180,188,120
1186,Nike,student,"Nike Decent experience, could be better",783,187,6
1187,Nike,traveler,"Nike Very disappointed, poor quality and bad experience",900,198,75
1188,Nike,influencer,"Nike Worst purchase ever, would not recommend",318,251,82
1189,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",826,21,155
1190,Nike,traveler,"Nike Not worth the money, totally dissatisfied",907,268,40
1191,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",583,155,190
1192,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",459,208,67
1193,Adidas,influencer,"Adidas Not bad, not great just fine",883,266,37
1194,Apple,influencer,"Apple Absolutely love this brand, amazing quality and performance",184,275,165
1195,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",113,114,168
1196,Samsung,influencer,"Samsung Absolutely love this brand, amazing quality and performance",130,126,97
1197,Nike,athlete,"Nike Absolutely love this brand, amazing quality and performance",748,293,151
1198,Nike,influencer,"Nike It's okay, average product nothing special",181,139,22
1199,Adidas,developer,"Adidas Great experience, highly recommend this product",368,266,119
1200,Apple,student,"Apple It's okay, average product nothing special",361,136,159
1201,Adidas,student,"Adidas Not bad, not great just fine",656,75,159
1202,Nike,traveler,"Nike Worst purchase ever, would not recommend",487,150,109
1203,Samsung,developer,"Samsung Absolutely love this brand, amazing quality and performance",912,48,31
1204,Nike,influencer,"Nike It's okay, average product nothing special",61,40,11
1205,Nike,traveler,"Nike Worst purchase ever, would not recommend",151,184,85
1206,Samsung,student,"Samsung Not worth the money, totally dissatisfied",904,24,94
1207,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",499,169,162
1208,Samsung,influencer,"Samsung It's okay, average product nothing special",625,176,72
1209,Nike,influencer,"Nike Absolutely love this brand, amazing quality and performance",230,207,29
1210,Nike,traveler,"Nike Decent experience, could be better",219,291,84
