customer_id,age,city,category,purchase_amount,rating,discount
2552,31,Bangalore,Sports,3392.97,2.6,29.92
2553,44,Bangalore,Clothing,3138.32,5.0,46.85
2554,31,Delhi,Clothing,2856.98,4.3,47.6
2555,20,Delhi,Clothing,3484.82,1.7,19.39
2556,47,Bangalore,Sports,4310.37,4.0,16.94
2557,39,Delhi,Clothing,4327.28,1.5,22.45
2558,43,Delhi,Sports,2069.97,1.1,4.41
2559,57,Mumbai,Sports,3027.63,4.6,30.71
2560,18,Chennai,Electronics,994.2,1.9,0.94
2561,39,Delhi,Electronics,954.21,2.5,30.46
2562,19,Mumbai,Grocery,4673.53,4.6,48.67
2563,40,Bangalore,Grocery,1142.42,2.9,6.47
2564,59,Chennai,Sports,1111.66,3.9,26.62
2565,36,Bangalore,Electronics,3304.83,3.0,6.39
2566,36,Delhi,Clothing,1497.46,2.3,41.43
2567,19,Pune,Clothing,1544.73,1.6,17.89
2568,41,Bangalore,Clothing,3622.91,2.1,29.61
2569,20,Bangalore,Electronics,946.79,4.7,31.04
2570,47,Mumbai,Electronics,3567.62,3.9,5.94
2571,23,Chennai,Electronics,1493.57,2.7,35.01
2572,22,Chennai,Grocery,4301.54,3.2,2.32
2573,40,Delhi,Grocery,578.04,4.1,49.03
2574,55,Chennai,Electronics,4610.96,4.5,33.15
2575,42,Delhi,Sports,1868.12,5.0,26.09
2576,54,Mumbai,Electronics,2371.37,2.6,21.58
2577,32,Mumbai,Electronics,1554.38,3.3,48.79
2578,50,Bangalore,Clothing,2429.86,4.1,37.58
2579,51,Bangalore,Electronics,2751.97,1.7,16.53
2580,25,Mumbai,Grocery,2171.75,2.6,17.83
2581,32,Bangalore,Grocery,3771.53,3.4,13.63
2582,31,Delhi,Sports,1553.38,4.4,28.4
2583,27,Pune,Clothing,3900.49,3.7,33.6
2584,21,Delhi,Electronics,3380.42,2.0,32.69
2585,28,Chennai,Grocery,1132.15,1.6,19.36
2586,53,Chennai,Grocery,2244.61,3.8,29.11
2587,40,Bangalore,Sports,4567.8,3.7,29.44
2588,59,Delhi,Sports,4558.66,1.1,8.67
2589,47,Delhi,Sports,1278.36,4.4,0.16
2590,21,Delhi,Electronics,3730.58,2.6,11.04
2591,23,Pune,Clothing,2122.92,3.2,47.45
2592,43,Bangalore,Electronics,266.99,1.6,33.48
2593,41,Chennai,Clothing,2779.04,4.9,12.95
2594,29,Delhi,Electronics,1124.78,3.5,1.65
2595,55,Pune,Grocery,2508.38,1.8,32.18
2596,46,Pune,Sports,429.92,4.6,28.42
2597,43,Chennai,Clothing,3017.22,2.1,26.06
2598,45,Chennai,Grocery,827.45,4.5,25.26
2599,50,Pune,Clothing,2140.11,3.1,18.36
2600,45,Bangalore,Clothing,4207.49,5.0,30.21
2601,38,Delhi,Electronics,2702.54,2.6,26.82
2602,26,Delhi,Clothing,2199.58,1.5,25.72
2603,44,Chennai,Clothing,4922.59,3.4,5.17
2604,29,Pune,Grocery,629.57,1.6,12.72
2605,25,Pune,Grocery,2419.19,3.4,49.05
2606,60,Delhi,Electronics,1014.53,2.2,14.81
2607,24,Pune,Sports,2303.07,3.6,3.41
2608,47,Mumbai,Sports,1086.91,2.0,18.85
2609,39,Pune,Clothing,2639.83,1.4,5.84
2610,55,Bangalore,Electronics,2265.17,2.9,0.91
2611,32,Bangalore,Electronics,1956.89,4.0,46.14
2612,59,Delhi,Clothing,2913.87,2.8,14.35
2613,33,Pune,Sports,4889.79,1.8,12.93
2614,52,Delhi,Grocery,2889.17,1.9,10.6
2615,46,Delhi,Sports,4882.45,1.4,1.62
2616,52,Chennai,Grocery,4866.76,1.2,5.11
2617,51,Delhi,Sports,1305.75,1.5,20.22
2618,34,Mumbai,Electronics,203.11,4.6,41.02
2619,52,Bangalore,Sports,1393.83,4.8,17.12
2620,43,Mumbai,Sports,2438.9,3.2,2.99
2621,41,Pune,Grocery,4812.1,2.8,5.09
2622,25,Chennai,Sports,680.21,2.1,18.84
2623,23,Mumbai,Clothing,1368.12,4.9,46.39
2624,39,Mumbai,Grocery,1718.0,3.4,38.49
2625,55,Chennai,Grocery,2785.86,3.6,48.96
2626,54,Chennai,Grocery,1788.69,3.7,39.47
2627,60,Bangalore,Sports,3301.48,3.2,22.13
2628,20,Bangalore,Clothing,2457.55,3.1,9.73
2629,49,Mumbai,Electronics,1273.76,2.9,16.33
2630,25,Chennai,Clothing,114.58,4.3,28.32
2631,27,Chennai,Clothing,588.29,3.6,29.62
2632,32,Chennai,Grocery,3784.47,4.2,22.29
2633,34,Chennai,Grocery,1908.08,3.9,5.51
2634,50,Chennai,Clothing,4251.13,4.1,7.51
2635,26,Pune,Electronics,3749.26,4.5,9.84
2636,33,Delhi,Sports,3913.83,4.8,12.7
2637,34,Mumbai,Electronics,579.39,2.0,41.2
2638,44,Chennai,Grocery,2105.21,4.1,23.15
2639,58,Pune,Grocery,3869.16,4.7,42.84
2640,51,Bangalore,Clothing,936.6,4.2,48.83
2641,38,Bangalore,Electronics,3894.74,4.1,49.57
2642,45,Chennai,Clothing,112.68,2.6,23.5
2643,35,Mumbai,Grocery,2853.1,4.8,20.82
2644,35,Pune,Clothing,4513.21,2.7,34.86
2645,58,Bangalore,Clothing,4439.36,4.3,6.88
2646,50,Bangalore,Sports,4083.9,2.4,0.08
2647,42,Pune,Grocery,4807.45,2.1,20.4
2648,30,Bangalore,Grocery,294.29,2.0,46.08
2649,32,Pune,Sports,103.09,3.7,26.11
2650,56,Delhi,Sports,3197.5,1.7,48.14
2651,48,Pune,Grocery,3473.66,1.4,38.94
2652,49,Chennai,Clothing,4054.98,3.4,28.82
2653,47,Delhi,Sports,969.06,2.9,34.36
2654,46,Pune,Sports,295.63,4.2,20.95
2655,25,Pune,Electronics,2594.05,1.1,14.2
2656,35,Mumbai,Sports,1776.2,3.4,39.89
2657,52,Pune,Clothing,3604.02,2.6,31.2
2658,42,Chennai,Electronics,3941.61,4.7,29.66
2659,47,Delhi,Clothing,1934.47,3.2,32.13
2660,19,Delhi,Clothing,414.49,4.9,41.76
2661,19,Chennai,Grocery,1329.75,3.0,19.22
2662,44,Chennai,Clothing,4051.94,3.1,29.51
2663,49,Delhi,Electronics,2248.3,1.0,2.58
2664,46,Delhi,Grocery,596.82,3.9,46.25
2665,49,Delhi,Grocery,4470.99,3.3,45.43
2666,30,Pune,Grocery,1960.92,4.7,47.38
2667,42,Pune,Clothing,3501.25,2.6,6.29
2668,43,Mumbai,Clothing,1466.14,1.4,39.21
2669,55,Delhi,Electronics,2078.25,3.5,22.14
2670,32,Chennai,Sports,2225.68,3.2,17.18
2671,49,Bangalore,Clothing,844.57,2.1,42.45
2672,37,Delhi,Electronics,4060.39,2.8,1.64
2673,56,Chennai,Clothing,4816.33,2.0,0.56
2674,51,Mumbai,Clothing,591.03,4.1,26.79
2675,45,Pune,Electronics,1577.25,2.5,46.12
2676,26,Chennai,Electronics,3613.48,1.7,15.7
2677,35,Mumbai,Clothing,524.15,4.9,41.23
2678,48,Delhi,Grocery,3808.89,2.2,23.78
2679,55,Delhi,Clothing,2253.59,4.2,3.99
2680,54,Mumbai,Electronics,4477.99,2.7,9.41
2681,38,Bangalore,Grocery,4080.66,3.9,17.38
2682,60,Chennai,Clothing,2189.8,4.6,25.25
2683,49,Delhi,Grocery,2752.71,2.6,10.26
2684,36,Mumbai,Clothing,4830.49,3.9,43.59
2685,19,Chennai,Sports,3505.44,2.7,7.73
2686,32,Bangalore,Grocery,1271.55,2.4,40.86
2687,24,Delhi,Electronics,4354.88,3.5,4.37
2688,36,Bangalore,Clothing,4116.38,3.1,20.51
2689,49,Pune,Grocery,1252.41,3.9,33.07
2690,46,Mumbai,Electronics,3268.28,2.7,9.52
2691,54,Bangalore,Electronics,1334.9,1.1,25.54
2692,55,Bangalore,Grocery,4529.5,1.7,31.13
2693,43,Bangalore,Sports,4654.04,1.1,47.51
2694,27,Pune,Grocery,2847.05,2.1,42.46
2695,19,Pune,Electronics,4343.73,1.8,28.1
2696,33,Delhi,Grocery,4170.57,1.5,14.4
2697,50,Bangalore,Sports,4610.36,4.5,12.27
2698,34,Bangalore,Sports,2195.18,4.2,32.42
2699,22,Chennai,Clothing,930.77,4.5,2.57
2700,50,Mumbai,Grocery,4624.08,2.8,2.74
2701,46,Mumbai,Electronics,4139.42,3.2,39.14
2702,38,Delhi,Clothing,3643.39,2.5,48.17
2703,29,Bangalore,Grocery,3924.38,1.2,33.31
2704,40,Mumbai,Grocery,1579.41,2.1,16.82
2705,39,Chennai,Electronics,1182.2,1.8,12.52
2706,42,Chennai,Electronics,1833.56,1.6,9.4
2707,22,Pune,Electronics,798.71,4.9,22.94
2708,28,Pune,Sports,348.96,3.7,44.76
2709,44,Pune,Electronics,4920.05,2.7,21.98
2710,36,Mumbai,Clothing,2326.94,2.6,41.14
2711,29,Chennai,Grocery,976.18,2.6,40.39
2712,58,Pune,Electronics,4143.9,4.3,42.06
2713,54,Bangalore,Grocery,1328.26,2.0,26.12
2714,54,Chennai,Grocery,812.26,2.5,27.6
2715,48,Pune,Clothing,3569.42,2.9,20.52
2716,54,Pune,Clothing,2243.83,4.3,3.69
2717,38,Chennai,Sports,3520.04,1.1,36.74
2718,39,Chennai,Grocery,3622.13,3.1,18.88
2719,18,Bangalore,Sports,2970.78,3.5,41.15
2720,37,Mumbai,Sports,1592.14,4.8,47.38
2721,45,Chennai,Electronics,158.79,2.6,36.45
2722,35,Pune,Electronics,4216.66,1.9,29.81
2723,40,Delhi,Sports,3652.92,3.9,31.43
2724,31,Chennai,Grocery,3341.72,1.7,13.45
2725,31,Bangalore,Clothing,2026.98,2.6,16.61
2726,30,Mumbai,Electronics,595.36,4.4,33.73
2727,26,Chennai,Grocery,3593.44,3.5,33.17
2728,30,Delhi,Grocery,1127.67,2.2,33.62
2729,58,Chennai,Sports,3744.12,1.3,26.34
2730,38,Bangalore,Clothing,1058.75,4.4,27.23
2731,43,Mumbai,Clothing,4317.89,3.0,40.6
2732,39,Delhi,Sports,3543.9,3.4,38.27
2733,38,Chennai,Sports,473.28,4.6,9.39
2734,48,Bangalore,Sports,696.66,1.4,20.32
2735,26,Delhi,Sports,3559.58,2.3,12.21
2736,30,Delhi,Clothing,4323.47,2.0,5.53
2737,45,Bangalore,Electronics,1771.53,3.6,28.66
2738,58,Delhi,Electronics,4077.53,1.6,22.37
2739,48,Bangalore,Electronics,4987.96,2.8,31.22
2740,55,Delhi,Electronics,1969.41,3.2,0.85
2741,48,Chennai,Electronics,2036.23,1.4,43.47
2742,53,Bangalore,Grocery,1281.98,2.5,41.12
2743,28,Bangalore,Sports,4119.44,3.6,38.11
2744,28,Pune,Electronics,1244.03,2.3,15.64
2745,57,Pune,Grocery,2691.87,2.5,5.56
2746,20,Delhi,Sports,1254.31,4.7,2.88
2747,53,Mumbai,Grocery,3928.94,4.9,28.15
2748,54,Bangalore,Sports,3489.5,4.6,18.34
2749,28,Bangalore,Electronics,4458.22,4.0,8.16
2750,38,Chennai,Clothing,1562.76,4.5,30.17
2751,46,Bangalore,Clothing,1632.79,1.3,22.31
2752,48,Bangalore,Grocery,2038.56,1.9,15.88
2753,44,Bangalore,Grocery,313.34,1.6,8.35
2754,30,Chennai,Grocery,3704.17,2.9,22.36
2755,25,Mumbai,Clothing,2177.16,2.5,13.55
2756,24,Mumbai,Electronics,1759.42,1.4,13.26
2757,22,Bangalore,Sports,1815.88,1.5,26.21
2758,38,Mumbai,Electronics,2122.09,3.7,12.94
2759,34,Delhi,Electronics,291.16,3.0,4.77
2760,53,Chennai,Grocery,2899.07,4.7,29.38
2761,30,Delhi,Clothing,2257.09,3.1,37.75
2762,33,Mumbai,Grocery,702.65,1.0,48.47
2763,24,Chennai,Grocery,4862.16,2.8,4.86
2764,36,Chennai,Clothing,3160.41,2.0,7.78
2765,24,Pune,Clothing,880.09,4.9,21.5
2766,34,Mumbai,Grocery,3450.25,3.0,39.21
2767,27,Pune,Grocery,2704.01,3.0,12.62
2768,44,Chennai,Grocery,1617.45,1.5,9.64
2769,46,Chennai,Grocery,2788.63,3.0,7.34
2770,44,Delhi,Sports,837.14,2.7,11.46
2771,23,Chennai,Clothing,1203.42,4.6,15.86
2772,20,Bangalore,Grocery,2330.61,3.4,17.39
2773,53,Bangalore,Grocery,587.08,2.1,33.16
2774,28,Delhi,Clothing,2829.2,3.0,44.66
2775,30,Mumbai,Electronics,1233.23,2.0,42.14
2776,25,Delhi,Sports,4623.95,1.1,30.85
2777,28,Chennai,Clothing,3128.27,4.8,44.34
2778,22,Pune,Grocery,4457.01,2.2,9.33
2779,41,Bangalore,Sports,4827.56,3.9,36.87
2780,56,Mumbai,Electronics,1125.16,1.0,1.2
2781,22,Delhi,Grocery,607.81,3.0,10.86
2782,26,Mumbai,Clothing,282.27,2.8,7.08
2783,57,Pune,Grocery,2721.85,3.6,21.53
2784,45,Chennai,Electronics,1994.38,3.2,42.92
2785,55,Delhi,Clothing,3099.79,2.6,15.17
2786,21,Bangalore,Grocery,636.83,2.7,23.96
2787,44,Chennai,Electronics,2344.57,4.2,45.94
2788,20,Bangalore,Grocery,2048.36,4.3,34.01
2789,27,Delhi,Sports,242.29,3.4,48.55
2790,24,Chennai,Electronics,627.13,3.5,10.36
2791,53,Mumbai,Electronics,4169.71,2.6,0.29
2792,53,Bangalore,Electronics,143.09,2.4,49.4
2793,27,Mumbai,Sports,2862.65,4.4,25.42
2794,45,Delhi,Grocery,114.93,2.9,15.74
2795,46,Delhi,Electronics,2193.26,4.9,21.76
2796,58,Chennai,Sports,1992.05,2.6,9.54
2797,57,Mumbai,Electronics,1582.45,4.0,32.65
2798,59,Chennai,Clothing,1832.43,4.0,43.55
2799,56,Pune,Sports,3223.93,1.6,46.99
2800,34,Chennai,Grocery,4203.07,2.9,36.74
2801,44,Mumbai,Sports,990.11,3.9,44.38
2802,31,Pune,Clothing,1879.16,5.0,20.59
2803,57,Mumbai,Electronics,941.87,3.3,2.55
2804,31,Pune,Clothing,4531.81,1.7,7.35
2805,56,Mumbai,Clothing,3235.51,4.3,23.93
2806,24,Delhi,Clothing,1325.77,2.9,28.8
2807,34,Delhi,Sports,2194.93,4.6,24.44
2808,46,Mumbai,Sports,4575.67,3.3,16.22
2809,28,Pune,Clothing,102.14,1.4,18.06
2810,42,Bangalore,Electronics,2052.21,4.7,1.54
2811,43,Mumbai,Clothing,3316.75,1.3,19.8
2812,53,Pune,Grocery,112.23,2.0,18.6
2813,36,Mumbai,Clothing,1013.2,2.5,8.47
2814,55,Mumbai,Sports,3911.35,1.6,3.98
2815,31,Pune,Clothing,831.94,3.7,38.63
2816,36,Bangalore,Electronics,575.81,4.7,24.71
2817,18,Bangalore,Sports,2237.96,2.8,6.14
2818,44,Mumbai,Electronics,391.17,3.5,22.18
2819,56,Bangalore,Electronics,4108.66,1.8,27.68
2820,39,Mumbai,Electronics,2426.16,1.9,30.17
2821,25,Bangalore,Grocery,2277.06,3.7,27.47
2822,52,Pune,Sports,1071.73,2.3,5.26
2823,18,Mumbai,Grocery,2161.44,5.0,45.76
2824,44,Mumbai,Clothing,3972.76,2.2,3.2
2825,57,Bangalore,Electronics,4840.44,4.4,35.04
2826,57,Bangalore,Clothing,1138.38,3.4,40.55
2827,22,Pune,Electronics,1823.58,2.5,42.54
2828,18,Chennai,Sports,2600.24,2.4,8.98
2829,33,Chennai,Clothing,2351.55,4.9,14.3
2830,37,Chennai,Sports,4560.95,4.4,49.61
2831,32,Pune,Sports,1006.47,4.5,34.88
2832,38,Chennai,Sports,2518.37,5.0,35.94
2833,37,Pune,Electronics,3087.79,3.0,25.03
2834,39,Bangalore,Electronics,650.25,2.1,30.76
2835,35,Mumbai,Electronics,3412.36,1.8,24.7
2836,37,Pune,Electronics,1071.77,4.7,29.82
2837,52,Pune,Electronics,402.44,4.1,12.86
2838,28,Bangalore,Grocery,1953.38,2.3,4.15
2839,38,Mumbai,Electronics,1830.45,1.9,19.08
2840,42,Pune,Sports,1490.58,4.5,46.21
2841,51,Chennai,Clothing,3035.56,1.1,46.38
2842,47,Bangalore,Grocery,1108.3,1.5,40.94
2843,21,Delhi,Electronics,4322.36,2.9,47.15
2844,42,Delhi,Electronics,2534.58,3.9,19.29
2845,58,Pune,Clothing,3763.9,2.7,5.66
2846,28,Delhi,Grocery,1961.21,2.9,13.15
2847,42,Pune,Sports,2437.37,4.2,15.35
2848,52,Mumbai,Sports,1791.4,3.5,0.45
2849,44,Delhi,Electronics,3119.4,2.9,44.81
2850,49,Bangalore,Grocery,2151.78,2.6,4.62
2851,21,Chennai,Electronics,2177.2,3.0,28.51
2852,23,Delhi,Electronics,2339.6,4.5,8.36
2853,29,Mumbai,Clothing,4349.14,3.8,12.5
2854,43,Pune,Sports,2526.98,1.6,23.32
2855,49,Delhi,Sports,135.58,3.9,26.91
2856,22,Delhi,Grocery,295.69,3.7,40.87
2857,23,Chennai,Clothing,1587.52,2.0,42.23
2858,56,Pune,Electronics,4776.7,1.2,30.4
2859,18,Delhi,Grocery,1099.83,4.2,22.0
2860,37,Delhi,Electronics,4082.15,3.4,20.55
2861,51,Bangalore,Clothing,3822.91,2.1,37.0
2862,20,Pune,Grocery,3543.68,4.6,26.58
2863,29,Bangalore,Sports,182.54,3.3,33.7
2864,18,Chennai,Electronics,1971.66,3.4,40.38
2865,29,Mumbai,Clothing,3835.68,1.7,22.99
2866,60,Pune,Clothing,4355.15,3.3,24.97
2867,29,Mumbai,Clothing,265.29,3.7,30.74
2868,44,Mumbai,Grocery,2336.16,1.1,32.81
2869,26,Delhi,Clothing,154.5,2.0,15.04
2870,37,Bangalore,Grocery,900.2,4.4,3.57
2871,34,Pune,Electronics,239.55,1.5,18.94
2872,44,Delhi,Grocery,3813.84,1.7,12.32
2873,39,Delhi,Grocery,1223.85,3.9,43.16
2874,27,Chennai,Sports,1530.46,4.1,23.96
2875,35,Mumbai,Clothing,1127.35,2.5,35.74
2876,47,Mumbai,Clothing,4383.11,2.4,34.01
2877,39,Bangalore,Sports,933.21,4.3,31.07
2878,46,Delhi,Electronics,3601.03,1.5,28.85
2879,23,Bangalore,Sports,614.49,4.9,10.14
2880,46,Mumbai,Grocery,2909.84,2.7,24.22
2881,51,Pune,Clothing,1709.31,2.0,26.77
2882,28,Pune,Clothing,3544.56,1.5,42.23
2883,58,Mumbai,Grocery,3711.61,1.0,4.11
2884,55,Chennai,Grocery,1961.37,3.1,29.08
2885,52,Pune,Grocery,4496.71,1.4,7.06
2886,30,Bangalore,Sports,2588.46,2.4,47.89
2887,28,Bangalore,Clothing,3172.08,2.6,28.83
2888,57,Chennai,Clothing,704.87,3.5,45.0
2889,36,Bangalore,Clothing,4275.41,3.1,38.83
2890,43,Chennai,Sports,2592.62,1.8,20.28
2891,33,Delhi,Grocery,3927.6,1.7,34.39
2892,28,Bangalore,Sports,1837.68,4.0,6.1
2893,21,Pune,Sports,2020.81,3.5,28.5
2894,51,Chennai,Grocery,1458.47,1.4,47.58
2895,45,Bangalore,Grocery,2472.59,1.1,5.5
2896,37,Mumbai,Grocery,225.44,2.7,19.65
2897,40,Pune,Sports,243.04,3.0,35.15
2898,52,Mumbai,Grocery,330.05,2.6,17.57
2899,59,Delhi,Sports,2226.84,2.5,25.61
2900,37,Delhi,Electronics,1966.95,4.3,49.54
2901,23,Chennai,Electronics,4322.5,4.6,24.95
2902,19,Chennai,Electronics,3785.64,2.0,45.33
2903,22,Mumbai,Clothing,2015.86,3.3,8.69
2904,57,Mumbai,Clothing,380.41,1.9,10.17
2905,52,Mumbai,Grocery,4686.4,2.8,9.57
2906,49,Chennai,Grocery,1788.38,4.6,9.82
2907,30,Pune,Electronics,646.09,3.0,11.38
2908,44,Bangalore,Electronics,3525.23,2.8,34.22
2909,41,Mumbai,Clothing,4618.36,1.7,16.59
2910,26,Pune,Clothing,334.11,4.9,39.98
2911,44,Mumbai,Clothing,4196.13,3.9,23.44
2912,46,Chennai,Electronics,2950.59,4.5,3.86
2913,24,Pune,Sports,2890.39,2.2,2.62
2914,58,Delhi,Grocery,2671.62,3.2,15.78
2915,32,Mumbai,Grocery,377.48,3.8,21.62
2916,44,Chennai,Grocery,968.44,3.2,35.03
2917,50,Bangalore,Clothing,2768.87,4.0,3.27
2918,30,Bangalore,Grocery,4012.11,1.6,45.79
2919,29,Delhi,Sports,1277.76,2.0,44.24
2920,22,Pune,Sports,386.05,2.4,39.57
2921,40,Delhi,Electronics,3805.77,4.5,17.53
2922,33,Chennai,Electronics,1148.22,4.6,38.37
2923,30,Pune,Electronics,3040.35,3.9,46.57
2924,47,Bangalore,Grocery,4509.51,3.5,38.09
2925,19,Delhi,Electronics,2665.52,2.6,0.5
2926,19,Delhi,Sports,1131.87,4.3,17.71
2927,43,Chennai,Grocery,1608.55,2.7,12.67
2928,60,Chennai,Sports,3764.46,3.5,31.96
2929,31,Mumbai,Clothing,4392.25,4.3,36.03
2930,27,Bangalore,Clothing,626.3,1.4,48.14
2931,39,Bangalore,Clothing,2137.23,4.9,24.65
2932,18,Chennai,Sports,872.63,3.2,34.18
2933,37,Pune,Sports,2365.84,3.8,19.25
2934,56,Mumbai,Electronics,1797.3,4.8,43.23
2935,45,Bangalore,Electronics,4686.99,3.8,45.96
2936,37,Bangalore,Sports,3634.81,1.9,23.4
2937,52,Bangalore,Clothing,2720.64,2.5,13.0
2938,57,Bangalore,Sports,430.41,1.8,45.08
2939,24,Delhi,Clothing,3386.14,3.9,35.74
2940,41,Bangalore,Clothing,2053.57,2.3,14.17
2941,20,Pune,Clothing,2206.47,3.4,12.83
2942,50,Pune,Grocery,4417.64,4.8,33.41
2943,46,Bangalore,Grocery,2937.75,1.9,36.51
2944,43,Mumbai,Clothing,4385.24,3.6,41.86
2945,38,Bangalore,Grocery,3258.51,1.5,48.36
2946,43,Pune,Electronics,4901.4,5.0,32.54
2947,46,Bangalore,Electronics,3644.16,4.0,47.02
2948,27,Pune,Clothing,1399.36,4.5,43.45
2949,40,Delhi,Clothing,1937.03,3.9,0.98
2950,37,Delhi,Electronics,4960.87,4.2,16.25
2951,22,Chennai,Clothing,1144.44,3.1,24.04
2952,52,Delhi,Sports,4757.86,2.8,14.75
2953,24,Delhi,Electronics,3981.97,3.5,6.04
2954,39,Delhi,Electronics,1877.97,2.8,21.5
2955,44,Bangalore,Sports,2321.88,3.6,17.09
2956,36,Pune,Clothing,1508.76,1.9,11.73
2957,32,Chennai,Clothing,1947.74,1.8,12.85
2958,33,Delhi,Electronics,1684.67,3.2,38.34
2959,36,Chennai,Sports,182.74,2.2,29.87
2960,35,Mumbai,Electronics,110.9,4.3,43.56
2961,54,Bangalore,Grocery,843.54,4.3,44.84
2962,42,Chennai,Sports,4245.2,1.9,46.01
2963,24,Bangalore,Clothing,2228.84,3.3,38.73
2964,29,Chennai,Sports,3306.51,2.7,42.02
2965,52,Chennai,Grocery,2990.77,2.4,30.89
2966,55,Bangalore,Sports,4674.11,1.3,3.84
2967,32,Delhi,Sports,622.76,1.7,24.05
2968,31,Delhi,Electronics,3194.99,3.9,30.07
2969,50,Chennai,Sports,2849.02,4.7,11.39
2970,19,Chennai,Clothing,974.61,3.7,17.42
2971,60,Bangalore,Grocery,1907.59,2.5,40.35
2972,34,Chennai,Clothing,3776.34,1.9,14.16
2973,52,Delhi,Electronics,1839.99,2.0,32.84
2974,50,Bangalore,Clothing,1982.14,4.1,43.92
2975,25,Mumbai,Sports,1455.86,3.8,38.61
2976,32,Mumbai,Clothing,176.26,2.7,43.02
2977,46,Chennai,Electronics,4506.3,4.8,2.38
2978,39,Chennai,Grocery,1825.87,3.8,0.01
2979,28,Bangalore,Electronics,4541.83,3.5,37.85
2980,36,Pune,Sports,1525.81,1.3,16.1
2981,33,Bangalore,Electronics,3563.32,2.1,4.87
2982,20,Chennai,Clothing,4631.15,2.3,47.78
2983,24,Pune,Grocery,881.45,3.6,10.73
2984,60,Delhi,Sports,3738.41,2.2,12.62
2985,58,Delhi,Electronics,2449.59,2.5,38.09
2986,39,Delhi,Clothing,3793.92,4.0,25.95
2987,52,Mumbai,Grocery,2992.65,1.3,41.68
2988,39,Mumbai,Clothing,635.23,1.0,29.48
2989,32,Bangalore,Grocery,4902.93,1.6,21.03
2990,20,Delhi,Electronics,3843.87,2.1,28.9
2991,58,Chennai,Electronics,796.73,4.0,41.9
2992,21,Mumbai,Clothing,142.02,1.7,0.31
2993,27,Pune,Grocery,4643.6,4.6,46.6
2994,51,Pune,Electronics,1730.39,2.3,16.51
2995,21,Bangalore,Grocery,841.79,4.1,1.08
2996,30,Mumbai,Clothing,3955.42,3.0,19.89
2997,19,Mumbai,Sports,2498.26,2.4,42.6
2998,52,Pune,Grocery,2528.6,1.0,33.6
2999,26,Delhi,Clothing,4557.65,4.6,23.62
3000,54,Chennai,Sports,330.93,1.8,49.37
