post_id,brand,user_type,post_text,likes,comments,shares
2815,Nike,athlete,Nike love this brand,1121,197,116
2816,Nike,athlete,Nike not worth it,208,108,45
2817,Puma,athlete,Puma not worth it,212,98,64
2818,Puma,athlete,Puma not worth it,79,170,59
2819,Nike,influencer,Nike average experience,528,49,44
2820,Puma,student,Puma poor experience,209,173,42
2821,Adidas,traveler,Adidas nothing special,333,141,67
2822,Adidas,student,Adidas okay product,439,45,96
2823,Nike,traveler,Nike okay product,342,159,121
2824,Puma,student,Puma amazing product,726,73,67
2825,Puma,traveler,Puma very comfortable,1125,58,113
2826,Nike,traveler,Nike average experience,548,153,125
2827,Nike,athlete,Nike amazing product,734,34,103
2828,Nike,athlete,Nike nothing special,396,197,43
2829,Nike,athlete,Nike nothing special,443,48,18
2830,Puma,traveler,Puma amazing product,510,58,52
2831,Puma,traveler,Puma not worth it,172,62,93
2832,Puma,athlete,Puma poor experience,76,151,95
2833,Nike,student,Nike very disappointing,194,67,119
2834,Puma,traveler,Puma very disappointing,104,125,39
2835,Adidas,traveler,Adidas amazing product,824,77,88
2836,Nike,student,Nike great quality,1146,17,88
2837,Adidas,influencer,Adidas great quality,1178,200,67
2838,Puma,athlete,Puma love this brand,806,142,130
2839,Adidas,student,Adidas amazing product,1168,112,149
2840,Puma,athlete,Puma amazing product,689,28,54
2841,Adidas,student,Adidas bad quality,243,111,144
2842,Puma,influencer,Puma very disappointing,88,49,115
2843,Nike,influencer,Nike very comfortable,667,184,137
2844,Nike,traveler,Nike amazing product,1168,79,115
2845,Nike,traveler,Nike love this brand,908,145,125
2846,Nike,student,Nike okay product,200,32,79
2847,Nike,athlete,Nike okay product,530,54,6
2848,Puma,student,Puma not worth it,76,91,78
2849,Adidas,traveler,Adidas okay product,577,149,128
2850,Puma,traveler,Puma very disappointing,56,128,71
2851,Puma,student,Puma poor experience,71,63,73
2852,Puma,traveler,Puma love this brand,754,10,96
2853,Puma,influencer,Puma very disappointing,250,83,23
2854,Nike,traveler,Nike poor experience,144,120,119
2855,Adidas,traveler,Adidas bad quality,64,52,90
2856,Adidas,athlete,Adidas okay product,464,197,36
2857,Nike,influencer,Nike okay product,593,106,43
2858,Adidas,student,Adidas great quality,820,98,140
2859,Nike,traveler,Nike love this brand,653,154,129
2860,Nike,influencer,Nike average experience,514,15,73
2861,Adidas,athlete,Adidas amazing product,720,33,25
2862,Nike,traveler,Nike very disappointing,63,161,87
2863,Adidas,athlete,Adidas amazing product,772,196,74
2864,Nike,influencer,Nike love this brand,500,85,69
2865,Puma,student,Puma poor experience,207,29,51
2866,Adidas,traveler,Adidas average experience,498,144,85
2867,Nike,athlete,Nike great quality,940,159,56
2868,Adidas,athlete,Adidas average experience,359,176,116
2869,Nike,influencer,Nike okay product,438,186,131
2870,Adidas,athlete,Adidas poor experience,126,144,73
2871,Adidas,traveler,Adidas not worth it,103,114,56
2872,Adidas,athlete,Adidas not worth it,157,45,93
2873,Adidas,traveler,Adidas average experience,220,147,62
2874,Puma,influencer,Puma average experience,585,66,135
2875,Puma,influencer,Puma average experience,522,31,98
2876,Puma,influencer,Puma very comfortable,747,53,47
2877,Puma,athlete,Puma great quality,813,171,71
2878,Puma,student,Puma amazing product,660,73,95
2879,Adidas,student,Adidas love this brand,649,54,6
2880,Nike,student,Nike amazing product,879,191,93
2881,Nike,student,Nike okay product,578,56,10
2882,Adidas,athlete,Adidas nothing special,254,111,96
2883,Nike,influencer,Nike very disappointing,117,91,91
2884,Puma,athlete,Puma very comfortable,982,29,32
2885,Puma,influencer,Puma not worth it,108,136,149
2886,Puma,student,Puma okay product,543,177,132
2887,Nike,influencer,Nike not worth it,70,123,117
2888,Nike,traveler,Nike bad quality,75,70,46
2889,Nike,influencer,Nike okay product,576,71,118
2890,Puma,athlete,Puma poor experience,75,93,61
2891,Nike,influencer,Nike poor experience,266,23,42
2892,Puma,athlete,Puma bad quality,58,194,67
2893,Puma,influencer,Puma love this brand,700,10,107
2894,Puma,traveler,Puma bad quality,291,98,130
2895,Puma,traveler,Puma poor experience,276,143,24
2896,Adidas,student,Adidas very comfortable,615,22,107
2897,Adidas,student,Adidas nothing special,456,95,28
2898,Adidas,athlete,Adidas not worth it,132,99,99
2899,Adidas,traveler,Adidas very comfortable,829,127,39
2900,Puma,traveler,Puma average experience,587,159,100
2901,Nike,traveler,Nike bad quality,298,74,145
2902,Nike,influencer,Nike bad quality,142,149,33
2903,Puma,athlete,Puma nothing special,274,85,128
2904,Nike,athlete,Nike very comfortable,1168,188,146
2905,Adidas,influencer,Adidas bad quality,105,28,72
2906,Puma,student,Puma great quality,616,103,112
2907,Nike,athlete,Nike nothing special,209,16,40
2908,Adidas,student,Adidas not worth it,57,38,23
2909,Adidas,athlete,Adidas love this brand,911,149,17
2910,Adidas,athlete,Adidas poor experience,243,29,10
2911,Adidas,influencer,Adidas poor experience,239,83,60
2912,Adidas,traveler,Adidas poor experience,79,184,77
2913,Nike,athlete,Nike very comfortable,1010,103,57
2914,Adidas,athlete,Adidas average experience,463,75,128
2915,Nike,traveler,Nike very disappointing,249,31,121
2916,Adidas,student,Adidas average experience,562,85,54
2917,Nike,student,Nike average experience,446,188,87
2918,Puma,traveler,Puma poor experience,98,184,35
2919,Adidas,student,Adidas very disappointing,197,152,43
2920,Adidas,athlete,Adidas very disappointing,88,24,18
2921,Puma,traveler,Puma poor experience,82,29,43
2922,Nike,athlete,Nike bad quality,81,53,105
2923,Adidas,student,Adidas nothing special,243,94,108
2924,Nike,student,Nike nothing special,272,77,77
2925,Nike,student,Nike amazing product,694,145,141
2926,Adidas,traveler,Adidas very comfortable,755,39,60
2927,Puma,influencer,Puma great quality,966,169,24
2928,Nike,influencer,Nike average experience,233,32,141
2929,Adidas,athlete,Adidas amazing product,798,99,114
2930,Adidas,student,Adidas nothing special,224,30,12
2931,Nike,traveler,Nike average experience,399,112,98
2932,Puma,influencer,Puma nothing special,530,85,139
2933,Puma,student,Puma poor experience,76,38,44
2934,Puma,athlete,Puma okay product,373,151,141
2935,Nike,athlete,Nike nothing special,512,188,6
2936,Adidas,influencer,Adidas very disappointing,194,143,86
2937,Nike,student,Nike great quality,567,94,86
2938,Adidas,traveler,Adidas not worth it,151,15,99
2939,Adidas,athlete,Adidas very comfortable,616,179,48
2940,Nike,student,Nike okay product,269,159,146
2941,Puma,student,Puma okay product,579,121,24
2942,Nike,traveler,Nike love this brand,1022,140,142
2943,Adidas,athlete,Adidas okay product,579,44,116
2944,Adidas,athlete,Adidas bad quality,243,183,88
2945,Puma,influencer,Puma very comfortable,680,160,58
2946,Adidas,traveler,Adidas bad quality,257,197,64
2947,Nike,traveler,Nike very comfortable,842,91,74
2948,Puma,student,Puma okay product,446,184,116
2949,Nike,influencer,Nike average experience,304,15,105
2950,Puma,traveler,Puma great quality,728,44,135
2951,Puma,athlete,Puma bad quality,76,62,146
2952,Puma,traveler,Puma amazing product,734,195,133
2953,Puma,student,Puma poor experience,284,113,45
2954,Puma,influencer,Puma poor experience,82,42,122
2955,Nike,athlete,Nike amazing product,630,84,101
2956,Nike,athlete,Nike nothing special,228,162,30
2957,Adidas,student,Adidas nothing special,243,123,30
2958,Puma,student,Puma nothing special,340,70,6
2959,Nike,student,Nike average experience,272,52,140
2960,Puma,influencer,Puma poor experience,121,177,11
2961,Adidas,traveler,Adidas poor experience,97,131,80
2962,Nike,student,Nike okay product,489,170,143
2963,Adidas,athlete,Adidas very comfortable,671,58,43
2964,Puma,influencer,Puma love this brand,977,67,84
2965,Adidas,traveler,Adidas nothing special,219,181,36
2966,Nike,influencer,Nike love this brand,657,189,139
2967,Nike,athlete,Nike not worth it,241,43,120
2968,Nike,influencer,Nike amazing product,1034,85,69
2969,Adidas,athlete,Adidas very disappointing,134,107,73
2970,Puma,traveler,Puma nothing special,450,64,113
2971,Nike,influencer,Nike not worth it,122,49,118
2972,Nike,athlete,Nike okay product,557,81,24
2973,Adidas,student,Adidas nothing special,319,107,137
2974,Nike,traveler,Nike very disappointing,97,57,24
2975,Puma,influencer,Puma love this brand,565,90,44
2976,Adidas,student,Adidas okay product,549,190,23
2977,Nike,traveler,Nike okay product,334,186,65
2978,Adidas,athlete,Adidas great quality,511,54,15
2979,Nike,athlete,Nike amazing product,1042,37,32
2980,Nike,influencer,Nike nothing special,249,51,58
2981,Nike,traveler,Nike very disappointing,97,173,78
2982,Nike,student,Nike poor experience,176,138,57
2983,Puma,student,Puma amazing product,769,31,66
2984,Puma,student,Puma very disappointing,251,99,112
2985,Nike,influencer,Nike not worth it,230,80,70
2986,Nike,influencer,Nike not worth it,50,138,149
2987,Nike,student,Nike bad quality,163,166,68
2988,Nike,athlete,Nike bad quality,90,58,77
2989,Puma,traveler,Puma amazing product,878,180,123
2990,Nike,influencer,Nike very comfortable,777,102,57
2991,Adidas,traveler,Adidas very comfortable,584,117,54
2992,Puma,athlete,Puma average experience,338,122,47
2993,Adidas,student,Adidas nothing special,269,72,135
2994,Nike,athlete,Nike very comfortable,1164,81,58
2995,Nike,influencer,Nike okay product,521,11,17
2996,Nike,influencer,Nike bad quality,275,162,113
2997,Puma,influencer,Puma very comfortable,630,121,86
2998,Puma,athlete,Puma great quality,741,93,137
2999,Nike,influencer,Nike very comfortable,964,70,100
3000,Nike,influencer,Nike average experience,477,106,16
